,To Date,Battery (%),R. Humidity (%),PM2.5,PM10,Temperature,Wind Direction (degree),Wind Speed (m/s)
4051,15/12/20 17:00,100,63.22,106.25,160.19,30.16,300,4.1
4052,15/12/20 16:00,75,58.78,91.11,138.36,31.27,290,4.6
4053,15/12/20 15:00,100,57.61,79.32,123.92,31.52,290,5.1
4054,15/12/20 14:00,100,57.28,81.59,122.9,31.45,290,5.1
4055,15/12/20 13:00,100,59.36,88.98,135.98,30.76,290,3.6
4056,15/12/20 12:00,100,53.99,85.53,132.89,32.29,340,1.5
4057,15/12/20 11:00,100,55.2,94.23,143.44,31.59,340,1.5
4058,15/12/20 10:00,100,68.59,124.29,194.19,27.74,40,2.6
4059,15/12/20 09:00,100,80.64,156.95,258.93,24.71,60,2.1
4060,15/12/20 08:00,100,90.64,183.34,301.93,22.54,60,2.1
4061,15/12/20 07:00,100,94.68,205.38,345.17,22.11,31,2.31
4062,15/12/20 06:00,100,93.81,205.92,341.55,22.32,14,3.91
4063,15/12/20 05:00,100,92.77,184.9,305.53,22.62,13,3.34
4064,15/12/20 04:00,100,93.08,161.82,272.41,23.13,12,3.37
4065,15/12/20 03:00,100,89.47,188.22,304.95,23.7,20,1.5
4066,15/12/20 02:00,100,89.54,191.48,311.56,23.93,360,1.5
4067,15/12/20 01:00,100,89.14,155.53,254.38,24.11,360,1.5
4068,15/12/20 00:00,100,88.34,153.22,248.91,24.13,12,2.05
4069,14/12/20 23:00,100,89.71,154.32,254.63,23.78,20,2.1
4070,14/12/20 22:00,100,85.55,135.41,219.27,24.35,10,2.1
4071,14/12/20 21:00,100,84.4,98.79,156.51,24.66,330,2.6
4072,14/12/20 20:00,100,61.35,55.24,86.67,18.72,330,2.1
4073,14/12/20 19:00,100,80.71,42.48,67.45,25.57,330,3.1
4074,14/12/20 18:00,100,70.58,61.6,99.93,27.51,50,3.1
4075,14/12/20 17:00,100,68.64,66.3,110.59,28.11,50,3.1
4076,14/12/20 16:00,100,66.26,62.21,98.78,28.8,110,3.6
4077,14/12/20 15:00,100,62.27,48.26,77.27,29.88,70,2.6
4078,14/12/20 14:00,100,70.88,82.44,129.76,28.25,30,2.1
4079,14/12/20 13:00,100,79.42,82.62,128.46,26.28,70,3.6
4080,14/12/20 12:00,100,80.06,68.14,104.77,25.97,110,3.6
4081,14/12/20 11:00,100,89.4,67.87,99.72,24.37,100,2.6
4082,14/12/20 10:00,100,96.34,68.41,106.29,23.14,30,2.6
4083,14/12/20 09:00,100,95.75,76.35,123.11,23.07,10,2.6
4084,14/12/20 08:00,100,91.96,42.82,63.75,23.13,10,2.6
4085,14/12/20 07:00,100,94.38,48.45,75.98,22.97,340,4.1
4086,14/12/20 06:00,100,93.21,77.69,114.11,23.27,340,2.6
4087,14/12/20 05:00,100,92.42,138.76,206.16,23.3,8,2.98
4088,14/12/20 04:00,100,89.8,116.28,165.02,26.34,30,2.6
4089,14/12/20 03:00,100,85.65,126.3,180.49,23.37,90,3.6
4090,14/12/20 02:00,100,85.53,137.07,200.6,23.39,80,2.6
4091,14/12/20 01:00,100,78.83,127.41,192.65,24.22,40,2.1
4092,14/12/20 00:00,100,76.03,128.64,203.22,24.68,20,2.1
4093,13/12/20 23:00,100,73.58,116.13,182.4,24.91,20,2.1
4094,13/12/20 22:00,100,74.83,119.04,182.34,24.61,80,3.1
4095,13/12/20 21:00,100,73.54,100.13,147.41,24.56,70,2.6
4096,13/12/20 20:00,100,72.45,89.39,131.22,24.78,80,3.6
4097,13/12/20 19:00,100,71.32,80.5,123.03,25.41,50,2.6
4098,13/12/20 18:00,100,72.75,66.94,106.21,25.66,360,4.6
4099,13/12/20 17:00,100,65.8,55.94,84.91,27.08,10,3.6
4100,13/12/20 16:00,100,62.62,57.55,85.35,27.78,340,3.1
4101,13/12/20 15:00,100,60.43,44.96,70.11,28.23,340,3.1
4102,13/12/20 14:00,100,57.63,42.24,66.86,29.03,50,3.1
4103,13/12/20 13:00,100,57.13,47.42,75.13,29.55,34,1.61
4104,13/12/20 12:00,100,62.39,59.23,91.4,28.66,58,3.08
4105,13/12/20 11:00,100,68.14,74,112.16,27.46,30,4.1
4106,13/12/20 10:00,100,76.2,118.77,175.53,25.53,320,1.5
4107,13/12/20 09:00,100,73.55,107.29,165.17,25.38,360,3.1
4108,13/12/20 08:00,100,73.28,109.13,168.15,24.98,34,3.78
4109,13/12/20 07:00,100,71.53,104.43,157.09,24.94,50,2.1
4110,13/12/20 06:00,100,69.74,94.04,138.03,25.04,50,2.1
4111,13/12/20 05:00,100,70.54,93.17,137.26,25.02,70,1.5
4112,13/12/20 04:00,100,71.82,93.95,136.36,24.66,20,2.6
4113,13/12/20 03:00,100,72.53,89.04,125.44,24.79,100,1.5
4114,13/12/20 02:00,100,73.01,93.19,133.67,25.04,60,2.6
4115,13/12/20 01:00,100,70.3,92.26,140.1,25.55,30,2.1
4116,13/12/20 00:00,100,73.04,108.88,174.33,25.6,10,2.1
4117,12/12/20 23:00,100,74.3,117.91,201.78,25.79,10,2.1
4118,12/12/20 22:00,100,76.43,111.06,181.09,25.66,50,1.5
4119,12/12/20 21:00,100,72.59,88.99,141.22,26.24,50,1.5
4120,12/12/20 20:00,100,67.51,81.51,134.32,26.91,350,3.1
4121,12/12/20 19:00,100,65.19,77.97,130.86,27.38,340,2.1
4122,12/12/20 18:00,100,62.43,64.97,110.38,28.24,320,3.1
4123,12/12/20 17:00,100,62.12,52.23,82.2,28.78,350,3.6
4124,12/12/20 16:00,100,59.83,48.55,75.23,29.27,20,2.6
4125,12/12/20 15:00,100,55.1,57.27,88.94,31.33,20,3.1
4126,12/12/20 14:00,100,48.64,57.56,93.15,32.69,25,3.79
4127,12/12/20 13:00,100,53.13,69.71,118.95,31.31,25,3.79
4128,12/12/20 12:00,100,63.52,83.69,140.66,28.65,20,2.1
4129,12/12/20 11:00,100,71.22,86.23,137.63,26.82,330,2.6
4130,12/12/20 10:00,100,73.02,78.89,120.58,26.67,350,2.1
4131,12/12/20 09:00,100,77.84,77.12,118.97,25.59,20,2.1
4132,12/12/20 08:00,100,79.23,74.3,113.98,24.97,30,1.5
4133,12/12/20 07:00,100,80.02,88.09,131.59,25,340,2.6
4134,12/12/20 06:00,100,79.1,91.98,138.41,25.23,10,2.1
4135,12/12/20 05:00,100,78.18,86.24,131.17,25.35,350,2.6
4136,12/12/20 04:00,100,77.24,86.13,137.56,25.53,350,2.6
4137,12/12/20 03:00,100,75.47,77.16,120.6,25.89,67,2.43
4138,12/12/20 02:00,100,72.13,89.19,138.29,26.31,350,2.6
4139,12/12/20 01:00,100,70.37,91.37,152.82,26.7,360,1.5
4140,12/12/20 00:00,75,53.53,106.46,176.67,20.01,320,1.5
4141,11/12/20 23:00,100,70.75,117.08,201.19,26.68,21,3.42
4142,11/12/20 22:00,100,69.86,115.39,196.41,26.64,40,2.1
4143,11/12/20 21:00,100,71.65,107.27,192.96,26.14,40,2.1
4144,11/12/20 20:00,100,69.38,90.14,164.63,26.5,60,2.6
4145,11/12/20 19:00,100,65.26,78.58,151.47,27.37,60,2.6
4146,11/12/20 18:00,100,58.16,69.19,135.25,29.38,360,3.1
4147,11/12/20 17:00,100,55.77,62.56,114.71,30,30,3.1
4148,11/12/20 16:00,100,54.05,58.67,109.94,30.38,60,3.1
4149,11/12/20 15:00,100,57.5,54.39,98.75,28.96,20,4.1
4150,11/12/20 14:00,100,60.76,60.57,105.06,28.4,30,3.6
4151,11/12/20 13:00,100,69.75,110.28,185.47,27.32,30,3.6
4152,11/12/20 12:00,100,75.34,133.53,207.85,26.39,340,3.6
4153,11/12/20 11:00,100,80.67,163.29,238.6,25.33,360,2.6
4154,11/12/20 10:00,100,80.79,159.53,233.44,25.18,19,2.84
4155,11/12/20 09:00,100,81.45,157.31,229.52,24.7,5,3.98
4156,11/12/20 08:00,100,79.16,144.3,215.25,24.82,3,3.24
4157,11/12/20 07:00,100,72.26,124.86,186.55,25.97,340,2.1
4158,11/12/20 06:00,100,71.07,109.65,160.35,26.24,30,2.6
4159,11/12/20 05:00,100,72.22,110.65,156.88,26.36,340,2.6
4160,11/12/20 04:00,100,72.86,110.1,154.91,26.64,20,2.6
4161,11/12/20 03:00,100,72.63,117.62,165.94,26.8,20,2.6
4162,11/12/20 02:00,100,72.18,98.52,136.96,26.99,270,3.1
4163,11/12/20 01:00,100,72.43,95.11,135.93,27.21,310,3.1
4164,11/12/20 00:00,100,74.09,89.26,129.59,27.59,330,2.6
4165,10/12/20 23:00,100,80.38,103.84,150.84,23.54,310,2.1
4166,10/12/20 22:00,100,72.2,120.31,179.08,28.24,320,2.1
4167,10/12/20 21:00,100,71.01,90.11,130.73,28.37,270,3.6
4168,10/12/20 20:00,100,66.19,102.4,161.22,28.59,270,3.6
4169,10/12/20 19:00,100,64.71,78.08,130.98,28.95,260,2.1
4170,10/12/20 18:00,100,65.66,65.98,104.35,29.66,280,2.1
4171,10/12/20 17:00,100,60.03,50.14,76.96,30.84,301,4.14
4172,10/12/20 16:00,100,45.42,42.43,71.65,32.69,302,4.25
4173,10/12/20 15:00,100,42.72,48.75,85.15,33.16,270,3.6
4174,10/12/20 14:00,100,39.7,52.59,91.01,34.76,276,3.28
4175,10/12/20 13:00,100,30.29,35.13,68.38,36.62,297,1.42
4176,10/12/20 12:00,100,31.33,40.76,80.06,37.27,30,3.1
4177,10/12/20 11:00,100,36.89,50.64,96.23,34.98,30,2.1
4178,10/12/20 10:00,100,46.01,71.33,137.01,31.66,40,3.6
4179,10/12/20 09:00,100,58.72,96.39,193.21,28.39,40,3.6
4180,10/12/20 08:00,100,67.77,106.67,211.07,26,40,1.5
4181,10/12/20 07:00,100,66.44,89.61,172.05,26.37,140,1.5
4182,10/12/20 06:00,100,69.5,92.71,157.58,26.69,40,1.5
4183,10/12/20 05:00,100,66.38,89.47,151.91,27.25,20,2.6
4184,10/12/20 04:00,100,65.94,86.68,137.07,27.77,10,3.1
4185,10/12/20 03:00,100,67.71,87.87,147.21,27.62,6,3.21
4186,10/12/20 02:00,100,66.94,71.37,116.09,27.8,180,1.5
4187,10/12/20 01:00,100,66.39,62.63,101.47,28.1,160,1.5
4188,10/12/20 00:00,100,56.51,77.8,192.25,28.52,160,1.5
4189,09/12/20 23:00,100,53.79,75.92,176,28.66,220,1.5
4190,09/12/20 22:00,100,53.69,71.75,178.65,28.75,30,1.5
4191,09/12/20 21:00,100,51.56,61.42,137.34,29.13,270,2.1
4192,09/12/20 20:00,100,51.05,52.26,106.03,29.63,340,2.6
4193,09/12/20 19:00,100,50.11,40.37,73.69,29.82,310,1.5
4194,09/12/20 18:00,100,50.07,37.82,63.73,30.34,300,3.6
4195,09/12/20 17:00,100,40.57,28.97,58.84,32.91,240,5.1
4196,09/12/20 16:00,100,30.13,20.05,37.43,36.38,220,3.1
4197,09/12/20 15:00,100,26.98,20.98,39.27,37.71,180,4.6
4198,09/12/20 14:00,100,27.8,26.06,51.91,37.23,120,3.6
4199,09/12/20 13:00,100,28.93,35.17,84.11,36.48,120,3.6
4200,09/12/20 12:00,100,28.9,31.5,65.56,35.33,130,3.1
4201,09/12/20 11:00,100,31.03,43.69,98.14,34.51,120,3.6
4202,09/12/20 10:00,100,42.84,61.95,130.25,29.96,90,3.1
4203,09/12/20 09:00,100,56.55,79.65,171.46,25.59,80,2.1
4204,09/12/20 08:00,100,61.2,78.97,163.05,24.17,100,2.6
4205,09/12/20 07:00,100,59.14,66.62,131.76,24.34,160,1.5
4206,09/12/20 06:00,100,62.81,89.52,182.04,23.98,40,2.6
4207,09/12/20 05:00,75,48.33,88.38,175.98,22.66,100,2.6
4208,09/12/20 04:00,100,74.34,109.29,245.48,23.13,100,2.6
4209,09/12/20 03:00,100,78.69,141.14,344.59,23.38,57,2.31
4210,09/12/20 02:00,100,79.39,141.84,342.6,23.64,55,2.66
4211,09/12/20 01:00,100,76.76,137.11,341.61,23.9,46,2.34
4212,09/12/20 00:00,100,74.27,137.81,370.89,24.37,40,2.37
4213,08/12/20 23:00,100,71.78,117.09,303.6,24.6,25,3.05
4214,08/12/20 22:00,100,66.7,105.24,209.23,25.56,310,2.1
4215,08/12/20 21:00,100,59.97,61.44,118.67,27.04,290,2.1
4216,08/12/20 20:00,100,57.8,41.12,75.25,27.88,290,2.1
4217,08/12/20 19:00,100,45.41,36.09,73.14,29.18,310,2.6
4218,08/12/20 18:00,100,41.19,28.64,57.23,31.08,310,2.6
4219,08/12/20 17:00,100,35.28,29.23,54.74,33.34,280,5.1
4220,08/12/20 16:00,100,31.74,29.92,54.06,34.68,260,4.6
4221,08/12/20 15:00,100,23.83,24.25,47.55,38.53,90,3.1
4222,08/12/20 14:00,100,23.48,25.89,49.33,37.89,130,3.6
4223,08/12/20 13:00,100,24.28,28.42,55.73,37.5,130,3.6
4224,08/12/20 12:00,100,24.87,34.79,71.32,36.62,110,3.6
4225,08/12/20 11:00,100,28.32,41.95,91.92,33.71,110,4.1
4226,08/12/20 10:00,100,34.75,52.67,115.43,30.05,73,3.29
4227,08/12/20 09:00,100,41.8,58.59,140.92,26.52,150,2.1
4228,08/12/20 08:00,100,54.57,85.05,201.46,22.17,81,3.32
4229,08/12/20 07:00,100,56.62,77.48,165.86,21.41,90,3.41
4230,08/12/20 06:00,100,60.45,88.2,201.54,21.52,75,3.07
4231,08/12/20 05:00,100,64.15,122.76,317.48,21.43,62,2.99
4232,08/12/20 04:00,75,55.33,99.55,230.35,16.27,60,1.5
4233,08/12/20 03:00,100,64.77,107.83,244.93,22.13,71,2.47
4234,08/12/20 02:00,100,64.76,100.97,311.25,22.75,60,1.5
4235,08/12/20 01:00,100,65.72,97.41,337.07,22.8,60,1.5
4236,08/12/20 00:00,100,59.92,91.23,305.15,24.18,120,2.1
4237,07/12/20 23:00,100,58.06,86.01,288.2,24.33,160,1.5
4238,07/12/20 22:00,75,57.43,82.22,256.25,24.76,30,2.1
4239,07/12/20 21:00,100,51.67,71.12,170.71,26.55,350,3.1
4240,07/12/20 20:00,100,46.48,52.07,107.05,28.46,330,2.1
4241,07/12/20 19:00,100,55.85,48.47,113.08,29.1,330,3.6
4242,07/12/20 18:00,100,35.17,30.7,69.78,33.52,360,3.1
4243,07/12/20 17:00,100,19.37,26.05,56.94,38.22,340,2.6
4244,07/12/20 16:00,100,15.93,20.62,44.77,39.75,30,2.1
4245,07/12/20 15:00,100,15.95,21.35,45.28,39.95,60,3.1
4246,07/12/20 14:00,100,20.5,30.51,62.4,38.26,60,3.1
4247,07/12/20 13:00,100,22.96,38.99,85.48,37,100,4.1
4248,07/12/20 12:00,100,25.54,43.1,93.55,35.09,100,3.6
4249,07/12/20 11:00,100,30.17,49.13,114.67,32.74,80,4.6
4250,07/12/20 10:00,100,37.94,64.34,142.96,29.39,60,2.6
4251,07/12/20 09:00,100,43.83,58.83,125.53,25.74,75,4.11
4252,07/12/20 08:00,100,56.37,68.25,148.83,22.1,71,4.24
4253,07/12/20 07:00,100,63.93,79.25,166.57,20.88,160,1.5
4254,07/12/20 06:00,100,69.02,105.82,207.47,20.49,55,3.65
4255,07/12/20 05:00,100,68.78,115.56,218.94,20.99,130,2.1
4256,07/12/20 04:00,100,68.84,106.41,213.24,21.57,130,2.1
4257,07/12/20 03:00,100,67.73,108.23,216.28,22.12,80,2.1
4258,07/12/20 02:00,100,65.78,99.57,244.82,22.15,85,2.44
4259,07/12/20 01:00,100,61.12,92.55,258.69,22.82,120,1.5
4260,07/12/20 00:00,100,57.41,92.55,258.35,23.71,70,1.5
4261,06/12/20 23:00,100,49.95,81.58,202.5,24.67,20,1.5
4262,06/12/20 22:00,100,52.25,65.7,156.88,24.82,340,2.1
4263,06/12/20 21:00,100,46.64,48.83,112.93,26.78,340,2.1
4264,06/12/20 20:00,100,50.41,37.58,74.13,27.61,330,3.6
4265,06/12/20 19:00,100,48.49,30.8,59.47,28.56,330,3.6
4266,06/12/20 18:00,100,38.1,29.56,57.66,30.82,280,3.6
4267,06/12/20 17:00,100,30.94,28.04,54.36,33.41,280,3.6
4268,06/12/20 16:00,100,21.36,22.16,43.04,37.02,290,3.1
4269,06/12/20 15:00,100,14.65,19.6,39.59,38.77,160,2.1
4270,06/12/20 14:00,100,16.36,19.87,40.19,37.64,130,2.6
4271,06/12/20 13:00,100,19.89,25.63,48.57,35.87,120,2.6
4272,06/12/20 12:00,100,23.09,28.11,65.19,34.54,110,4.6
4273,06/12/20 11:00,100,28.29,37.53,79.47,32.67,130,3.1
4274,06/12/20 10:00,100,36.1,60.76,137.43,29.24,130,3.1
4275,06/12/20 09:00,100,41.41,54.21,124.87,25.92,90,3.1
4276,06/12/20 08:00,100,61.82,85.58,183.58,20.56,70,2.79
4277,06/12/20 07:00,100,67.52,99.62,194.72,19.87,70,2.6
4278,06/12/20 06:00,100,66.91,75.78,163.49,20.13,69,3.04
4279,06/12/20 05:00,100,66.97,74.39,159.07,20.55,110,1.5
4280,06/12/20 04:00,100,62.64,72.74,152.93,21.91,68,2.4
4281,06/12/20 03:00,100,64.4,72.47,156.25,22.23,75,2.62
4282,06/12/20 02:00,100,65.1,76.37,160.63,22.87,60,1.5
4283,06/12/20 01:00,100,64.51,103.88,207.89,23.71,70,2.32
4284,06/12/20 00:00,100,67.38,101.79,216.59,23.88,70,2.32
4285,05/12/20 23:00,100,64.65,94.39,236.3,24.55,20,2.1
4286,05/12/20 22:00,100,56.05,59.73,120.64,26.26,340,3.1
4287,05/12/20 21:00,100,54.52,59.13,101.53,27.48,340,4.1
4288,05/12/20 20:00,100,48.57,61.64,111.51,27.59,310,2.6
4289,05/12/20 19:00,100,47.33,61.94,110.38,28.76,310,2.6
4290,05/12/20 18:00,100,46.25,50,83.58,30.3,280,3.1
4291,05/12/20 17:00,100,37.08,41.59,74.31,32.77,270,4.1
4292,05/12/20 16:00,100,28.72,41.59,81.22,36.25,250,4.1
4293,05/12/20 15:00,100,16.43,17.61,37.74,38.66,70,4.1
4294,05/12/20 14:00,100,19.28,26.06,61.03,37.84,100,3.6
4295,05/12/20 13:00,100,22.88,36.47,75.43,36.7,100,3.6
4296,05/12/20 12:00,100,26.43,40,78.49,34.71,90,3.6
4297,05/12/20 11:00,100,35.48,61.09,124.85,32.37,110,3.6
4298,05/12/20 10:00,100,43.64,67.87,132.63,29.42,100,2.1
4299,05/12/20 09:00,100,58.44,78.93,144.89,25.06,56,2.75
4300,05/12/20 08:00,100,78.59,139.86,266.41,20.93,57,2.6
4301,05/12/20 07:00,100,78.82,146.49,268.86,20.85,59,2.65
4302,05/12/20 06:00,100,75.93,137.11,262.72,21.29,62,2.5
4303,05/12/20 05:00,100,74.08,132.79,278.24,21.8,67,2.48
4304,05/12/20 04:00,75,74.84,132.31,269.51,21.59,67,2.48
4305,05/12/20 03:00,100,74.38,143.24,326.1,21.96,61,1.64
4306,05/12/20 02:00,100,72.95,147.14,374.12,22.06,57,1.42
4307,05/12/20 01:00,100,71.65,155.38,417.17,22.56,58,1.33
4308,05/12/20 00:00,100,67.89,132.93,413.56,23.2,42,1.46
4309,04/12/20 23:00,100,66.9,105.66,267.44,23.42,26,1.83
4310,04/12/20 22:00,100,62.3,91.76,266.49,24.46,340,2.6
4311,04/12/20 21:00,100,60.05,103.81,248.75,25.52,330,2.6
4312,04/12/20 20:00,100,56.41,81.85,150.94,27.03,300,2.1
4313,04/12/20 19:00,100,54.93,64.78,115.58,28.19,290,3.1
4314,04/12/20 18:00,100,44.16,37.69,61.53,30.3,280,4.1
4315,04/12/20 17:00,100,34.85,37.39,63.73,32.65,280,4.1
4316,04/12/20 16:00,100,33.19,39.63,67.43,33.5,290,4.6
4317,04/12/20 15:00,100,24.27,34.63,63.58,37.02,130,3.1
4318,04/12/20 14:00,100,18.61,30.09,59.57,38.75,130,3.1
4319,04/12/20 13:00,100,22.19,31.3,62.64,36.38,90,3.1
4320,04/12/20 12:00,100,26.15,34.86,61.97,34.45,70,1
4321,04/12/20 11:00,100,33.73,48.26,88.45,32.23,90,2.1
4322,04/12/20 10:00,100,42.52,61.02,117.77,30.29,120,2.6
4323,04/12/20 09:00,100,60.4,78.24,140.02,25.88,80,2.6
4324,04/12/20 08:00,100,71,92.33,158.66,22.94,110,2.1
4325,04/12/20 07:00,100,73.27,98.1,170.96,22.27,100,1.5
4326,04/12/20 06:00,100,68.23,94.29,171.51,22.73,61,2.45
4327,04/12/20 05:00,100,65.63,89.28,159.16,23.4,61,2.45
4328,04/12/20 04:00,100,68,88.03,155.4,23.25,54,2.58
4329,04/12/20 03:00,100,72.75,110.53,239.23,22.58,45,1.98
4330,04/12/20 02:00,100,67.41,98,214.98,23.56,31,2.37
4331,04/12/20 01:00,100,66.08,95.7,214.39,23.84,30,2.07
4332,04/12/20 00:00,100,68.97,108.61,305.58,24.09,51,1.66
4333,03/12/20 23:00,100,50.8,119.48,364.29,18.49,20,1.5
4334,03/12/20 22:00,100,63.06,82.72,201.32,25.63,30,2.1
4335,03/12/20 21:00,100,56.22,60.93,118.86,27.19,340,2.6
4336,03/12/20 20:00,100,50.43,44.66,78.39,28.24,320,2.1
4337,03/12/20 19:00,100,48.47,41.77,71.95,28.82,320,2.1
4338,03/12/20 18:00,100,47.4,35.73,62.76,30.18,270,4.1
4339,03/12/20 17:00,100,41.11,39.83,69.37,32.21,280,4.6
4340,03/12/20 16:00,100,36.6,42.29,74.54,33.92,280,4.6
4341,03/12/20 15:00,100,35.1,41.28,73.93,35.06,270,5.1
4342,03/12/20 14:00,100,25.46,41.83,81.46,38.42,360,3.6
4343,03/12/20 13:00,100,25.55,34.68,65.72,37,120,2.1
4344,03/12/20 12:00,100,29.71,33.93,65.29,34.7,90,2.1
4345,03/12/20 11:00,100,33.92,36.73,69.7,33.2,150,2.6
4346,03/12/20 10:00,100,45.44,69.67,139.47,30.57,110,2.6
4347,03/12/20 09:00,100,58.31,89.11,187.11,26.8,100,3.1
4348,03/12/20 08:00,75,77.57,106.32,216.71,17.41,90,2.6
4349,03/12/20 07:00,100,72.54,125.03,233.41,22.84,90,3.1
4350,03/12/20 06:00,100,67.62,85.2,172.62,23.68,110,3.6
4351,03/12/20 05:00,100,63.94,69.84,143.42,24.1,110,3.6
4352,03/12/20 04:00,100,62.3,56.2,114.15,24.49,86,2.32
4353,03/12/20 03:00,100,66.02,62.97,122.39,24.33,77,2.53
4354,03/12/20 02:00,100,66.39,70.88,133.97,25.12,100,1.5
4355,03/12/20 01:00,100,76.98,118.34,221.87,24.75,120,3.1
4356,03/12/20 00:00,100,79.46,135.08,324.69,25.07,319,2.06
4357,02/12/20 23:00,100,76.69,106.42,203.41,25.66,350,2.1
4358,02/12/20 22:00,100,74.26,89.69,153.81,26.55,320,2.6
4359,02/12/20 21:00,100,69.21,78.01,131.67,27.68,280,2.1
4360,02/12/20 20:00,100,62.75,52.79,85,28.62,280,2.1
4361,02/12/20 19:00,75,54.97,43.39,70.78,29.58,320,2.6
4362,02/12/20 18:00,100,52.92,43.27,68.11,30.81,300,3.6
4363,02/12/20 17:00,100,52.22,45.95,73.66,32.19,300,2.6
4364,02/12/20 16:00,100,49.05,50.23,82.43,33.23,260,5.7
4365,02/12/20 15:00,100,44.98,65.97,103.22,34.55,280,3.1
4366,02/12/20 14:00,100,36.77,59.64,95.31,37.3,20,1.5
4367,02/12/20 13:00,100,32.27,49.69,85.91,38.21,110,2.6
4368,02/12/20 12:00,100,37.8,64.08,108.23,36.15,110,2.6
4369,02/12/20 11:00,100,46.1,70.58,118.97,33.8,70,1.5
4370,02/12/20 10:00,100,56.52,82.29,138.31,30.96,80,4.1
4371,02/12/20 09:00,100,67.87,93.18,153.66,27.84,90,2.1
4372,02/12/20 08:00,100,74.88,108.36,184.96,25.74,90,2.1
4373,02/12/20 07:00,100,75.4,123.69,212.44,25.35,73,1.83
4374,02/12/20 06:00,100,72.95,109.02,184.6,25.64,85,1.81
4375,02/12/20 05:00,100,76.96,106.54,189.94,25.73,100,2.1
4376,02/12/20 04:00,100,76.06,105.48,199.43,25.99,130,1.5
4377,02/12/20 03:00,100,76.06,106.73,242.44,25.86,16,1.6
4378,02/12/20 02:00,100,72.49,88.23,158.63,26.43,349,2.47
4379,02/12/20 01:00,100,67.87,89.09,172.07,27.11,349,2.47
4380,02/12/20 00:00,100,62.39,64.14,122.51,27.93,340,2.1
4381,01/12/20 23:00,100,56.27,50.6,88.8,28.63,320,1.5
4382,01/12/20 22:00,100,53.97,39.6,70.04,29.35,330,3.1
4383,01/12/20 21:00,100,54.65,38.89,63.4,29.62,340,4.1
4384,01/12/20 20:00,100,57.61,44.35,72.75,29.64,320,2.6
4385,01/12/20 19:00,100,61.65,54.27,85.91,29.76,320,3.6
4386,01/12/20 18:00,100,61.25,64.55,98.65,30.67,290,4.1
4387,01/12/20 17:00,100,59.55,66.87,103.04,32.02,290,4.1
4388,01/12/20 16:00,100,52.37,86.01,130.25,33.9,260,4.6
4389,01/12/20 15:00,100,43.21,54.21,87.06,35.62,280,3.6
4390,01/12/20 14:00,100,33.51,43.8,71.77,38.71,140,3.1
4391,01/12/20 13:00,100,30.7,28.95,46.81,39.09,70,1.5
4392,01/12/20 12:00,100,35.8,33.28,55.6,37.41,110,3.1
4393,01/12/20 11:00,100,43.35,45.64,86.25,35.31,70,3.6
4394,01/12/20 10:00,100,52.13,50.91,94.36,32.65,90,3.6
4395,01/12/20 09:00,75,61.35,59.59,106.99,29.3,33,2.23
4396,01/12/20 08:00,100,68.41,72.56,136.12,26.56,33,2.23
4397,01/12/20 07:00,100,69.21,84.19,162.14,26.13,60,1.5
4398,01/12/20 06:00,100,66.06,79.13,151.47,26.94,30,1.5
4399,01/12/20 05:00,100,67.38,70.97,127.51,26.54,70,1.5
4400,01/12/20 04:00,100,73.86,88.13,181.72,26.18,21,1.03
4401,01/12/20 03:00,100,75.89,101.74,228.99,26.62,20,1.4
4402,01/12/20 02:00,100,75.86,110.21,216,26.58,17,1.54
4403,01/12/20 01:00,100,70.73,93.22,210.69,26.71,18,1.56
4404,01/12/20 00:00,100,50.88,74.56,179.02,20.05,19,1.39
4405,30/11/20 23:00,100,65.38,71.8,180.79,27.2,19,1.39
4406,30/11/20 22:00,100,61.35,55.03,131.08,28.08,60,1.5
4407,30/11/20 21:00,100,58.29,46.97,91.95,28.9,340,3.6
4408,30/11/20 20:00,100,58.43,49.13,85.92,29.33,330,2.6
4409,30/11/20 19:00,100,55.12,37.15,61.48,29.92,310,2.6
4410,30/11/20 18:00,100,52.95,36.41,60.55,30.99,300,2.6
4411,30/11/20 17:00,100,51.51,42.09,66.97,32.28,290,4.1
4412,30/11/20 16:00,100,49.1,46.11,75.87,33.45,290,3.6
4413,30/11/20 15:00,100,44.95,46.27,74.68,34.58,290,3.6
4414,30/11/20 14:00,100,42.25,45.92,78.42,35.52,290,4.6
4415,30/11/20 13:00,100,35.56,28.11,48.76,37.55,120,3.1
4416,30/11/20 12:00,100,36.46,29.13,50.96,36.97,120,2.6
4417,30/11/20 11:00,100,42.31,49.76,92.97,35.1,50,1.5
4418,30/11/20 10:00,100,51.52,66.77,119.48,31.31,50,2.6
4419,30/11/20 09:00,100,62.04,82.97,153.34,28.1,70,1.5
4420,30/11/20 08:00,100,75.83,99.94,200.44,24.75,30,1.5
4421,30/11/20 07:00,100,81.62,107.46,220.58,23.8,20,2.88
4422,30/11/20 06:00,100,82.41,111.35,225.35,23.99,20,2.88
4423,30/11/20 05:00,100,80.69,88.96,159.46,24.02,28,2
4424,30/11/20 04:00,100,78.34,89.69,168.94,24.47,26,1.86
4425,30/11/20 03:00,100,77.33,93.02,183.7,24.83,30,1.5
4426,30/11/20 02:00,100,76.13,84.86,178.24,24.96,13,2.62
4427,30/11/20 01:00,100,73.33,83.95,189.89,25.44,30,1.5
