,To Date, HAQI,Battery (%),R. Humidity (%),PM2.5,PM10,Rain (mm),Temperature,Wind Direction (degree),Wind Speed (m/s)
2404,23/02/21 03:00, 224,100,61.93,97.03,116.52,0,24.26,44,1.97
2405,23/02/21 02:00, 229,100,61.5,98.53,122.01,0,24.84,44,1.97
2406,23/02/21 01:00, 230,100,59.42,98.89,114.94,0,25.53,45,1.99
2407,23/02/21 00:00, 219,100,55.35,95.54,110.66,0,26.61,45,2.1
2408,22/02/21 23:00, 194,100,52.37,88.1,99.23,0,27.9,350,2.57
2409,22/02/21 22:00, 169,100,50.06,80.73,76.39,0,28.23,9,1.17
2410,22/02/21 21:00, 175,100,49.38,82.33,77.63,0,28.65,250,3.09
2411,22/02/21 20:00, 160,100,44.08,77.9,69.52,0,30.51,330,4.12
2412,22/02/21 19:00, 146,100,38.75,73.75,63.56,0,31.94,280,4.63
2413,22/02/21 18:00, 160,100,36.86,77.98,69.49,0,33.69,280,5.66
2414,22/02/21 17:00, 172,100,32.97,81.63,75.72,0,35.76,280,5.14
2415,22/02/21 16:00, 158,100,26.18,77.22,66.56,0,39.51,270,1.54
2416,22/02/21 15:00, 159,100,24.36,77.61,66.24,0,40,270,1.54
2417,22/02/21 14:00, 177,100,26.98,83.17,73.67,0,38.87,270,5.66
2418,22/02/21 13:00, 199,100,28.21,89.62,86.28,0,38.56,100,3.6
2419,22/02/21 12:00, 189,100,31.55,86.6,85.55,0,35.62,180,3.6
2420,22/02/21 11:00, 198,100,34.82,89.44,98.28,0,33.71,80,2.57
2421,22/02/21 10:00, 233,100,41.34,99.79,114.92,0,30.01,100,3.09
2422,22/02/21 09:00, 235,100,50.57,100.37,113.47,0,26.23,80,2.57
2423,22/02/21 08:00, 261,100,56.27,108.26,126.88,0,23.96,80,2.57
2424,22/02/21 07:00, 261,100,58.45,108.21,128.64,0,23.35,72,1.93
2425,22/02/21 06:00, 254,100,56.78,106.14,123.67,0,23.62,76,1.3
2426,22/02/21 05:00, 254,100,56.08,105.96,121.33,0,23.88,85,0.85
2427,22/02/21 04:00, 246,100,54.48,103.74,121.17,0,24.2,100,1.54
2428,22/02/21 03:00, 226,100,52.95,97.53,103.75,0,24.22,13,1.15
2429,22/02/21 02:00, 222,100,51.21,96.47,109.23,0,24.71,24,0.79
2430,22/02/21 01:00, 211,100,49.25,92.96,105.75,0,25.45,20,0.35
2431,22/02/21 00:00, 238,100,47.47,101.28,121.48,0,26.03,320,0.91
2432,21/02/21 23:00, 211,100,43.18,93.12,106.22,0,26.85,320,0.91
2433,21/02/21 22:00, 201,100,41.59,90.13,98.52,0,27.96,350,3.09
2434,21/02/21 21:00, 186,100,38.97,85.75,83.52,0,28.98,360,3.6
2435,21/02/21 20:00, 182,100,39.75,84.43,81.41,0,30.06,30,3.6
2436,21/02/21 19:00, 158,100,35.33,77.39,70.65,0,32.66,340,5.14
2437,21/02/21 18:00, 132,100,24.55,69.47,53.41,0,35.72,320,3.09
2438,21/02/21 17:00, 131,100,21.9,69.06,51.7,0,37,300,4.63
2439,21/02/21 16:00, 137,100,21.28,70.8,52.24,0,38.24,240,4.12
2440,21/02/21 15:00, 143,100,22.24,72.79,55.17,0,37.46,130,3.09
2441,21/02/21 14:00, 139,100,23.23,71.58,53.84,0,36.92,60,3.6
2442,21/02/21 13:00, 135,100,24.33,70.46,54.35,0,36.78,140,4.12
2443,21/02/21 12:00, 139,100,27.73,71.54,56.63,0,34.93,100,4.63
2444,21/02/21 11:00, 173,100,31.68,81.94,80.28,0,33.56,60,2.57
2445,21/02/21 10:00, 187,100,40.19,86.02,91.15,0,29,60,2.57
2446,21/02/21 09:00, 204,100,49.33,90.91,95.24,0,25.44,70,3.6
2447,21/02/21 08:00, 240,100,54.54,101.74,128.03,0,23.35,80,3.09
2448,21/02/21 07:00, 228,100,51.98,98.27,120.72,0,23.67,60,3.6
2449,21/02/21 06:00, 239,100,51.48,101.63,130.85,0,23.56,50,2.06
2450,21/02/21 05:00, 222,100,50.51,96.49,121.61,0,23.86,50,2.06
2451,21/02/21 04:00, 196,100,47.16,88.84,99.05,0,24.41,50,2.57
2452,21/02/21 03:00, 184,100,47.3,85.29,93,0,24.19,50,4.12
2453,21/02/21 02:00, 192,100,49.09,87.46,101.77,0,24.12,30,3.09
2454,21/02/21 01:00, 188,100,44.77,86.22,101.46,0,25.51,50,2.57
2455,21/02/21 00:00, 210,100,40.13,92.76,122.94,0,26.95,80,1.54
2456,20/02/21 23:00, 185,100,35.97,85.47,98.64,0,28.09,80,1.54
2457,20/02/21 22:00, 159,100,35.16,77.46,71.44,0,28.29,10,1.85
2458,20/02/21 21:00, 181,100,45,84.36,87.67,0,27.03,340,2.57
2459,20/02/21 20:00, 161,100,46.58,78.2,79.34,0,28.36,340,5.66
2460,20/02/21 19:00, 135,100,38.21,70.33,62.88,0,30.7,340,4.12
2461,20/02/21 18:00, 124,100,24.58,67.08,50.06,0,33.78,300,4.63
2462,20/02/21 17:00, 117,100,21.28,64.74,46.58,0,35.95,270,6.17
2463,20/02/21 16:00, 112,100,19.85,63.47,43.18,0,37.71,280,2.57
2464,20/02/21 15:00, 116,100,20.45,64.41,43.77,0,38.3,280,2.57
2465,20/02/21 14:00, 120,100,22.43,65.81,49.59,0,36.43,130,5.14
2466,20/02/21 13:00, 118,100,25.05,65.15,47.15,0,35.48,90,3.6
2467,20/02/21 12:00, 118,100,28.27,65.09,47.93,0,32.98,90,5.66
2468,20/02/21 11:00, 122,100,31.21,66.52,53.06,0,31.38,110,7.2
2469,20/02/21 10:00, 143,100,38.22,72.78,66.94,0,28.07,130,3.6
2470,20/02/21 09:00, 202,100,54.76,90.3,93.7,0,23.91,130,3.6
2471,20/02/21 08:00, 275,100,71.51,112.3,123.69,0,20.73,50,3.09
2472,20/02/21 07:00, 303,100,74.13,122.43,139.68,0,20.61,60,3.6
2473,20/02/21 06:00, 304,100,72.7,123.85,136.38,0,20.91,55,2.67
2474,20/02/21 05:00, 303,100,70.25,122.8,135.61,0,21.35,50,1.54
2475,20/02/21 04:00, 312,100,68.89,134.63,156.63,0,21.85,120,1.54
2476,20/02/21 03:00, 321,100,67.37,146.58,184.38,0,22.77,110,2.57
2477,20/02/21 02:00, 329,100,63.74,157.43,205.61,0,24.07,90,2.06
2478,20/02/21 01:00, 328,100,60.3,154.86,199.99,0,25.27,120,3.6
2479,19/02/21 23:00, 303,100,61.11,122.49,166.23,0,26.27,90,2.06
2480,19/02/21 22:00, 301,100,63.02,120.24,144.22,0,26.81,340,3.09
2481,19/02/21 21:00, 284,100,58.27,115.15,135.16,0,27.63,320,2.06
2482,19/02/21 20:00, 221,100,50.04,95.93,101.88,0,28.95,310,3.09
2483,19/02/21 19:00, 183,100,44.6,84.74,75.72,0,30.03,310,3.09
2484,19/02/21 18:00, 179,100,42.44,83.59,73.58,0,32.06,330,5.14
2485,19/02/21 17:00, 166,100,28.5,79.77,63.55,0,36.19,290,4.63
2486,19/02/21 16:00, 155,100,25.5,76.44,57.37,0,37.01,290,4.63
2487,19/02/21 15:00, 164,100,26.58,79.12,61.93,0,36.43,270,5.66
2488,19/02/21 14:00, 164,100,29.03,79.03,62.56,0,35.13,50,1.54
2489,19/02/21 13:00, 158,100,30.3,77.22,60.4,0,34.5,140,3.09
2490,19/02/21 12:00, 161,100,34.52,78.14,65.14,0,32.24,110,3.6
2491,19/02/21 11:00, 220,100,39.79,95.8,94.82,0,30.09,90,3.6
2492,19/02/21 10:00, 231,100,50.64,99.19,101.16,0,27.2,70,3.6
2493,19/02/21 09:00, 235,100,65.12,100.38,96.6,0,23.78,70,1.54
2494,19/02/21 08:00, 242,100,72.91,102.4,98.15,0,21.65,70,2.06
2495,19/02/21 07:00, 249,100,75.61,104.47,99.03,0,21.39,70,2.06
2496,19/02/21 06:00, 249,100,76.52,104.53,98.12,0,21.71,40,2.57
2497,19/02/21 05:00, 242,100,72.55,102.29,96.28,0,22.52,50,3.6
2498,19/02/21 04:00, 227,100,66.5,97.93,89.27,0,23.62,110,3.6
2499,19/02/21 03:00, 282,100,65.6,114.48,115.64,0,24.07,110,2.57
2500,19/02/21 02:00, 285,100,62.32,115.41,117.72,0,24.57,140,2.06
2501,19/02/21 01:00, 196,100,55.91,88.69,75.53,0,25.13,100,2.57
2502,19/02/21 00:00, 190,100,57.85,87.11,75.9,0,25.4,140,3.09
2503,18/02/21 23:00, 153,100,52.88,75.71,61.57,0,25.73,110,3.09
2504,18/02/21 22:00, 202,100,59.89,90.22,81.65,0,25.36,110,4.63
2505,18/02/21 21:00, 218,100,58.01,95.19,109.57,0,26.57,110,4.63
2506,18/02/21 20:00, 322,100,59.52,147.84,154.63,0,28.8,110,4.63
2507,18/02/21 19:00, 312,100,55.53,133.84,132.47,0,29.87,260,4.12
2508,18/02/21 18:00, 309,100,47.96,130.31,131.83,0,32.13,270,3.6
2509,18/02/21 17:00, 304,100,40.09,123.7,127.36,0,34.67,250,5.14
2510,18/02/21 16:00, 267,100,33.11,110.07,107.47,0,36.33,270,4.12
2511,18/02/21 15:00, 289,100,34.15,116.81,117.79,0,35.86,250,4.63
2512,18/02/21 14:00, 245,100,29.49,103.19,96.68,0,37.06,250,4.63
2513,18/02/21 13:00, 280,100,32.63,113.84,115.82,0,35.29,292,4.22
2514,18/02/21 12:00, 301,100,38.04,120.12,127.22,0,33.23,120,1.54
2515,18/02/21 11:00, 318,100,46.27,142.85,172.34,0,31.34,50,2.57
2516,18/02/21 10:00, 351,100,60.81,185.86,241.43,0,27.49,90,2.06
2517,18/02/21 09:00, 384,100,75.2,228.59,281.81,0,24.32,100,3.09
2518,18/02/21 08:00, 402,100,84.54,254.38,309.13,0,22.51,38,1.39
2519,18/02/21 07:00, 396,100,90.86,244.2,286.5,0,21.73,40,1.54
2520,18/02/21 06:00, 397,100,93.25,245.63,277.56,0,21.81,40,1.54
2521,18/02/21 05:00, 397,100,95.45,246.62,270.83,0,21.76,11,2.3
2522,18/02/21 04:00, 403,100,95.64,263.44,285.68,0,21.83,64,0.92
2523,18/02/21 03:00, 403,100,92.01,266.96,298.39,0,22.34,80,2.06
2524,18/02/21 02:00, 402,100,86.09,257.5,294.74,0,22.98,60,1.54
2525,18/02/21 01:00, 405,100,81.39,280.89,343.57,0,23.52,153,0.29
2526,18/02/21 00:00, 408,100,77.85,301.33,380.53,0,23.87,81,0.88
2527,17/02/21 23:00, 399,100,73.71,248.72,331.25,0,24.61,81,0.88
2528,17/02/21 22:00, 357,100,69.12,193.4,259.73,0,25.46,320,1.54
2529,17/02/21 21:00, 313,100,65.28,135.76,142.5,0,26.24,20,2.57
2530,17/02/21 20:00, 304,100,61.07,123.36,122.16,0,26.87,20,3.09
2531,17/02/21 19:00, 257,100,54.68,107.06,100.26,0,28.4,290,5.14
2532,17/02/21 18:00, 190,100,51.45,87.06,76,0,30.88,290,6.17
2533,17/02/21 17:00, 151,100,47.2,75.12,60.73,0,32.3,300,5.14
2534,17/02/21 16:00, 153,100,43.61,75.88,61.63,0,33.65,290,6.17
2535,17/02/21 15:00, 167,100,37.14,80.13,67.12,0,35.28,286,5.53
2536,17/02/21 14:00, 174,100,32.3,82.11,72.57,0,35.68,286,5.53
2537,17/02/21 13:00, 208,100,35.36,92.15,90.61,0,35.12,280,6.17
2538,17/02/21 12:00, 240,100,40.73,101.95,105.73,0,32.95,280,1.54
2539,17/02/21 11:00, 252,100,52.37,105.4,110.07,0,29.19,22,1.97
2540,17/02/21 10:00, 312,100,72.08,135.02,145.95,0,25.61,340,2.06
2541,17/02/21 09:00, 348,100,96.61,181.16,192.35,0,22.33,60,2.57
2542,17/02/21 08:00, 381,100,100,224.92,252.98,0,20.52,350,2.06
2543,17/02/21 07:00, 382,100,100,226.28,253.12,0,20.49,350,2.06
2544,17/02/21 06:00, 381,100,100,225.47,246.74,0,20.77,20,2.06
2545,17/02/21 05:00, 385,100,99.99,229.79,251.68,0,20.88,4,1.65
2546,17/02/21 04:00, 375,100,99.64,216.73,239.21,0,21.03,4,1.65
2547,17/02/21 03:00, 361,100,98.08,199.13,217.66,0,21.23,350,2.57
2548,17/02/21 02:00, 340,100,96.8,170.66,166.16,0,21.36,10,2.06
2549,17/02/21 01:00, 338,100,91.44,168.83,170.44,0,22.06,10,2.06
2550,17/02/21 00:00, 343,100,88.62,175.3,185.1,0,22.89,360,1.54
2551,16/02/21 23:00, 319,100,77.67,143,137.21,0,24.06,310,1.54
2552,16/02/21 22:00, 314,100,80.64,136.47,127.89,0,24.41,310,2.57
2553,16/02/21 21:00, 295,100,77.47,118.36,106.51,0,25,300,3.09
2554,16/02/21 20:00, 268,100,73.18,110.4,102.49,0,25.64,300,4.12
2555,16/02/21 18:00, 189,100,58.51,86.69,71.65,0,29.33,290,6.17
2556,16/02/21 17:00, 161,100,51.75,78.17,62.41,0,31.43,290,6.17
2557,16/02/21 16:00, 154,100,48.11,76,61.64,0,33.17,290,5.14
2558,16/02/21 15:00, 175,100,43.34,82.43,69.33,0,35.13,290,6.17
2559,16/02/21 14:00, 185,100,38.26,85.6,75.98,0,35.15,290,7.2
2560,16/02/21 13:00, 173,100,36.73,81.81,73.17,0,34.26,260,4.63
2561,16/02/21 12:00, 221,100,48.23,96.08,94.3,0,32.19,270,4.12
2562,16/02/21 11:00, 305,100,58.02,125.24,137.64,0,29.41,290,3.09
2563,16/02/21 10:00, 307,100,77.11,127.79,130.91,0,25.82,31,1.63
2564,16/02/21 09:00, 319,100,96.21,143.28,143.23,0,23.27,31,1.63
2565,16/02/21 08:00, 344,100,100,176.14,192.82,0,21.46,-,1.54
2566,16/02/21 07:00, 344,100,99.93,176.49,197.38,0,21.24,30,1.54
2567,16/02/21 06:00, 333,100,96.2,162.66,189.41,0,21.61,20,2.06
2568,16/02/21 05:00, 311,100,98.13,133.18,146.15,0,21.39,23,2.27
2569,16/02/21 04:00, 322,100,85.48,147.31,171.71,0,20.99,40,2.06
2570,16/02/21 03:00, 327,100,76.09,153.65,179.45,0,21.05,350,1.54
2571,16/02/21 02:00, 326,100,67.84,152.22,187.76,0,21.81,350,1.43
2572,16/02/21 01:00, 323,100,69.8,148.9,190.55,0,21.84,340,1.4
2573,16/02/21 00:00, 344,100,70.08,175.9,221.28,0,21.82,340,2.06
2574,15/02/21 23:00, 347,100,67.8,180.19,253.3,0,22.85,320,1.54
2575,15/02/21 22:00, 314,100,63.49,137.44,155.29,0,23.8,340,2.57
2576,15/02/21 21:00, 321,100,63.96,145.8,167.8,0,24.86,340,2.57
2577,15/02/21 20:00, 292,100,59.81,117.63,123.52,0,26.4,340,2.57
2578,15/02/21 19:00, 251,100,51.22,105.24,103.22,0,28.18,300,4.63
2579,15/02/21 18:00, 249,100,46.02,104.59,100.25,0,30.7,280,6.17
2580,15/02/21 17:00, 198,100,44.98,89.36,83.4,0,32.7,280,5.66
2581,15/02/21 16:00, 161,100,40.88,78.3,66.71,0,34.71,300,5.66
2582,15/02/21 15:00, 154,100,35.48,76.14,65.95,0,36.41,260,5.14
2583,15/02/21 14:00, 192,100,33.92,87.53,81.88,0,35.73,260,5.14
2584,15/02/21 13:00, 182,100,32.17,84.6,79.5,0,34.95,270,6.17
2585,15/02/21 12:00, 166,100,36.02,79.59,73.31,0,32.53,270,4.12
2586,15/02/21 11:00, 184,100,43.79,85.25,86.31,0,30.02,338,1.66
2587,15/02/21 10:00, 187,100,51.47,85.99,85.25,0,26.66,360,1.54
2588,15/02/21 09:00, 307,100,67.14,127.69,160.16,0,22.41,360,2.06
2589,15/02/21 08:00, 302,100,71.61,121.91,142.22,0,20.17,350,2.06
2590,15/02/21 07:00, 308,100,70.12,129.5,154.49,0,20.54,41,0.82
2591,15/02/21 06:00, 306,100,68.34,127.16,155.19,0,20.96,30,1.54
2592,15/02/21 05:00, 314,100,67.49,136.75,166.18,0,21.09,30,1.54
2593,15/02/21 04:00, 311,100,66.99,132.78,159.11,0,21.1,8,2.51
2594,15/02/21 03:00, 347,100,69.55,181.04,208.62,0,21.3,10,2.06
2595,15/02/21 02:00, 367,100,71.06,207.05,242.26,0,21.98,-,1.54
2596,15/02/21 01:00, 346,100,68.32,179.71,207.24,0,22.4,320,2.06
2597,14/02/21 23:00, 380,100,64.02,224.27,291.93,0,23.72,350,2.57
2598,14/02/21 22:00, 367,100,62.83,206.27,263.1,0,24.72,320,2.57
2599,14/02/21 21:00, 319,100,59.56,143.18,169.94,0,26.14,300,2.06
2600,14/02/21 20:00, 289,100,56.56,116.77,117.79,0,27.13,300,2.06
2601,14/02/21 19:00, 190,100,45.73,86.88,77.93,0,29.47,300,3.09
2602,14/02/21 18:00, 161,100,38.19,78.28,67.24,0,32.28,320,3.09
2603,14/02/21 17:00, 158,100,37.17,77.37,65.92,0,34.35,310,4.12
2604,14/02/21 16:00, 186,100,34.41,85.75,80.16,0,36.42,260,7.2
2605,14/02/21 15:00, 184,100,25.33,85.08,78.05,0,37.83,270,4.63
2606,14/02/21 14:00, 180,100,23.62,83.81,77.57,0,37.63,260,5.14
2607,14/02/21 13:00, 207,100,25.64,91.71,92.14,0,36.64,270,3.6
2608,14/02/21 12:00, 264,100,31.5,109.17,121.59,0,33.23,270,3.6
2609,14/02/21 11:00, 324,100,42.85,149.56,183.59,0,29.96,295,1.58
2610,14/02/21 10:00, 330,100,54.63,157.56,176.4,0,26.2,220,3.6
2611,14/02/21 09:00, 360,100,72.23,197.7,216.31,0,22.07,330,2.06
2612,14/02/21 08:00, 372,100,77.74,213.16,230,0,19.78,140,1.54
2613,14/02/21 07:00, 379,100,77.72,222.21,261.87,0,20.12,46,1.11
2614,14/02/21 06:00, 372,100,77.39,213.71,254.56,0,20.49,20,1.54
2615,14/02/21 05:00, 357,100,77.69,193.77,227.5,0,20.89,2,1.07
2616,14/02/21 04:00, 364,100,79.11,202.9,234.68,0,21.49,30,2.06
2617,14/02/21 03:00, 350,100,81.95,184.96,212.94,0,21.51,350,3.09
2618,14/02/21 02:00, 361,100,78.57,198.94,248.7,0,21.86,350,3.09
2619,14/02/21 01:00, 353,100,74.83,187.67,242.18,0,22.17,280,1.54
2620,14/02/21 00:00, 337,100,73.3,167.39,208.1,0,22.79,330,2.06
2621,13/02/21 23:00, 341,100,70.93,172.36,211.18,0,23.36,300,1.54
2622,13/02/21 22:00, 320,100,68.55,144.72,183.76,0,24.78,20,2.57
2623,13/02/21 21:00, 264,100,65.49,109.21,122.17,0,26.04,300,2.57
2624,13/02/21 20:00, 195,100,59.27,88.55,86.11,0,27.26,310,3.09
2625,13/02/21 19:00, 169,100,53.74,80.5,79.89,0,29.01,280,4.63
2626,13/02/21 18:00, 139,100,44.7,71.47,66.02,0,31.62,280,4.63
2627,13/02/21 17:00, 137,100,38.34,71.05,61.23,0,33.26,280,5.66
2628,13/02/21 16:00, 151,100,28.23,75.16,67.55,0,35.91,260,5.66
2629,13/02/21 15:00, 198,100,21.28,89.48,85.37,0,38.45,270,5.66
2630,13/02/21 14:00, 191,100,19.37,87.32,80,0,38.02,280,4.12
2631,13/02/21 13:00, 194,100,19.49,88.06,84.08,0,37.66,260,3.6
2632,13/02/21 12:00, 303,100,28.19,122.66,141.91,0,34.12,260,4.12
2633,13/02/21 11:00, 262,100,31.41,108.61,117.39,0,30.86,310,1.54
2634,13/02/21 10:00, 332,100,45.57,160.33,193.22,0,26.5,-,1.54
2635,13/02/21 09:00, 378,100,62.62,221.29,279.15,0,21.59,54,1.24
2636,13/02/21 08:00, 373,100,63.6,214.12,259.55,0,20.03,90,2.57
2637,13/02/21 07:00, 347,100,60.13,179.96,215.88,0,20.39,25,1.38
2638,13/02/21 06:00, 311,100,54.02,133.66,155.96,0,21.32,25,1.38
2639,13/02/21 05:00, 313,100,56.47,135.93,153.69,0,20.5,130,2.06
2640,13/02/21 04:00, 349,100,66.28,183.4,226.85,0,20.19,10,1.54
2641,13/02/21 03:00, 372,100,67.14,213.49,269.87,0,20.54,11,0.75
2642,13/02/21 02:00, 380,100,64.13,223.67,302.33,0,21.08,33,0.5
2643,13/02/21 01:00, 343,100,56.89,175.63,261.34,0,22.54,65,0.55
2644,13/02/21 00:00, 334,100,56.07,162.88,265.03,0,22.7,310,1.54
2645,12/02/21 23:00, 319,100,53.31,144.27,211.11,0,23.16,310,1.54
2646,12/02/21 22:00, 318,100,49.41,141.75,227.34,0,24.71,340,2.06
2647,12/02/21 20:00, 201,100,39.43,90.11,90.6,0,27.65,300,4.12
2648,12/02/21 19:00, 145,100,32.64,73.21,64.7,0,29.83,310,3.6
2649,12/02/21 18:00, 148,100,31.66,74.19,63.47,0,32.35,290,4.63
2650,12/02/21 17:00, 231,100,32.87,99.01,95.8,0,34.39,300,4.63
2651,12/02/21 16:00, 306,97.5,31.66,126.05,131.6,0,36.66,280,3.6
2652,12/02/21 15:00, 247,93.5,22.95,103.92,103.78,0,38.68,280,3.6
2653,12/02/21 14:00, 240,97.25,21.91,101.78,102.09,0,38.02,260,4.63
2654,12/02/21 13:00, 255,99,22.56,106.27,111.71,0,37.89,260,3.6
2655,12/02/21 12:00, 269,100,26.88,110.51,122.2,0,34.55,275,2.01
2656,12/02/21 11:00, 310,100,35.98,131.35,151.22,0,30.25,130,2.06
2657,12/02/21 10:00, 351,100,50.28,185.68,237.31,0,25.54,360,1.03
2658,12/02/21 09:00, 395,100,65.78,242.82,326.47,0,21.38,29,1.47
2659,12/02/21 08:00, 398,100,69.59,247.32,317.28,0,19.57,56,0.97
2660,12/02/21 06:00, 361,100,67.16,198.39,246.08,0,19.71,320,1.54
2661,12/02/21 05:00, 346,100,66.05,179.69,236.96,0,20.52,52,1.51
2662,12/02/21 04:00, 349,100,65.67,183.04,243.15,0,20.74,24,1.03
2663,12/02/21 03:00, 339,100,62.44,169.5,249.37,0,21.34,62,1.23
2664,12/02/21 02:00, 355,100,57.92,191,261.2,0,20.99,68,0.79
2665,12/02/21 01:00, 361,100,53.2,198.77,287.81,0,21.84,65,1.16
2666,12/02/21 00:00, 361,100,50.71,199.36,290.43,0,22.71,25,1.23
2667,11/02/21 23:00, 339,100,48.21,169.71,252.16,0,23.63,21,0.76
2668,11/02/21 22:00, 338,100,46.56,168.63,250.59,0,24.58,220,2.06
2669,11/02/21 21:00, 338,100,43.77,168.56,251.69,0,26.15,220,2.06
2670,11/02/21 20:00, 232,100,35.92,99.47,116.91,0,28.45,290,2.57
2671,11/02/21 19:00, 224,100,34.48,96.92,108.41,0,30.69,310,3.09
2672,11/02/21 18:00, 233,100,31.66,99.61,104.32,0,33.72,320,4.12
2673,11/02/21 17:00, 213,100,28.18,93.71,92.75,0,36.21,270,4.12
2674,11/02/21 16:00, 130,100,12.76,68.65,51.66,0,39.02,250,5.14
2675,11/02/21 15:00, 163,100,15.36,78.69,68,0,39.2,240,4.63
2676,11/02/21 14:00, 190,100,16.66,86.83,82.82,0,39.9,100,2.06
2677,11/02/21 13:00, 204,100,20.09,91.06,88.93,0,37.91,130,3.09
2678,11/02/21 12:00, 277,100,27.11,113.08,123.28,0,34.58,130,3.09
2679,11/02/21 11:00, 309,100,34.39,130.68,147.34,0,30.86,40,3.6
2680,11/02/21 10:00, 331,100,46.16,159.64,188.92,0,25.9,50,2.06
2681,11/02/21 09:00, 367,100,61.85,206.81,237.2,0,22.37,50,2.57
2682,11/02/21 08:00, 409,100,70.88,309.4,371.69,0,20,250,1.54
2683,11/02/21 07:00, 418,100,71.91,381.27,481.74,0,19.84,49,1.13
2684,11/02/21 06:00, 426,100,70.05,439.36,556.1,0,19.48,38,1.17
2685,11/02/21 05:00, 450,100,68.1,569.8,712.66,0,19.38,41,1.18
2686,11/02/21 04:00, 448,100,65.63,552.69,702.11,0,19.76,48,1.34
2687,11/02/21 03:00, 455,100,63.9,579.8,738.68,0,20.04,48,1.34
2688,11/02/21 02:00, 454,100,61.03,580.99,735.73,0,20.66,63,1.5
2689,11/02/21 01:00, 445,100,57.77,540.81,683.92,0,21.14,69,1.61
2690,11/02/21 00:00, 463,100,58.81,621.14,785.91,0,21.71,65,1.21
2691,10/02/21 23:00, 451,100,59.69,557.73,720.47,0,22.73,77,0.66
2692,10/02/21 22:00, 437,100,62.44,497.1,637.48,0,23.91,360,2.57
2693,10/02/21 21:00, 430,100,60.36,469.17,578.55,0,25,330,1.54
2694,10/02/21 20:00, 319,100,54.13,144.02,145.15,0,27.22,320,2.57
2695,10/02/21 19:00, 265,100,45.09,109.3,108.03,0,29.68,300,3.6
2696,10/02/21 18:00, 237,100,31.18,100.78,103.58,0,33.17,280,4.12
2697,10/02/21 17:00, 247,100,26.8,103.93,112.2,0,35.36,250,5.14
2698,10/02/21 16:00, 241,100,23.54,102.26,108.67,0,37.52,270,4.12
2699,10/02/21 15:00, 139,100,13.53,71.56,58.32,0,39.39,270,4.12
2700,10/02/21 14:00, 168,100,15.39,80.28,74.67,0,39.2,250,4.63
2701,10/02/21 13:00, 204,100,20,90.94,95.56,0,37,260,5.14
2702,10/02/21 12:00, 269,100,24.79,110.68,134.7,0,34.23,230,2.57
2703,10/02/21 11:00, 236,100,27.9,100.71,122.93,0,30.42,40,1.54
2704,10/02/21 10:00, 221,100,36.42,96.14,102.16,0,25.82,60,3.09
2705,10/02/21 09:00, 312,100,53.35,134.77,169.23,0,20.96,56,1.31
2706,10/02/21 08:00, 328,100,57.98,155.38,217.11,0,18.91,58,1.31
2707,10/02/21 07:00, 334,100,58.27,163.03,225.41,0,18.57,65,2.08
2708,10/02/21 06:00, 312,100,56.71,134.47,168.38,0,18.26,42,1.93
2709,10/02/21 05:00, 277,100,53.77,113.12,126.4,0,18.5,42,1.93
2710,10/02/21 04:00, 303,100,53.25,122.49,173.46,0,19.42,36,2.18
2711,10/02/21 03:00, 301,100,53.42,120.57,179.14,0,19.55,48,1.16
2712,10/02/21 02:00, 253,100,51.13,105.82,124.66,0,19.62,57,1.01
2713,10/02/21 01:00, 302,100,47.76,121.95,156.35,0,20.25,52,1.23
2714,10/02/21 00:00, 316,100,45.94,139.36,203.25,0,21.35,44,0.88
2715,09/02/21 22:00, 321,100,44.6,146.85,258.39,0,23.72,43,1.17
2716,09/02/21 21:00, 321,100,42.19,146.65,255.41,0,25.21,320,1.54
2717,09/02/21 20:00, 223,100,36.92,96.75,120.92,0,26.92,300,3.09
2718,09/02/21 19:00, 197,100,32.73,89.1,96,0,30.02,300,3.6
2719,09/02/21 18:00, 155,100,26.09,76.47,72.52,0,33.19,300,4.12
2720,09/02/21 17:00, 162,100,19.91,78.52,73.94,0,35.83,260,4.63
2721,09/02/21 16:00, 112,100,10.16,63.21,45.18,0,40.59,260,5.66
2722,09/02/21 15:00, 125,100,11.96,67.38,53.09,0,39.65,260,5.66
2723,09/02/21 14:00, 139,100,13.2,71.4,59.33,0,38.96,260,5.66
2724,09/02/21 13:00, 147,100,15.06,73.89,65.44,0,38.07,80,2.06
2725,09/02/21 12:00, 168,100,19.16,80.31,80.34,0,34.25,130,4.12
2726,09/02/21 11:00, 209,100,22.91,92.47,103.15,0,31.2,100,3.6
2727,09/02/21 10:00, 321,100,42.27,145.91,201.44,0,25.42,100,2.57
2728,09/02/21 09:00, 319,100,59.27,144,182.71,0,19.86,90,2.06
2729,09/02/21 08:00, 316,100,63.46,139.67,180.8,0,17.69,67,1.78
2730,09/02/21 07:00, 309,100,61.43,130.29,161.21,0,17.49,61,1.6
2731,09/02/21 06:00, 302,100,58.21,121.6,143.03,0,18.1,160,1.54
2732,09/02/21 05:00, 247,100,55.29,103.9,117.3,0,18.63,110,1.54
2733,09/02/21 04:00, 238,100,52.77,101.15,113.42,0,19.15,110,1.54
2734,09/02/21 03:00, 231,100,49.55,99.18,107.36,0,19.75,110,1.54
2735,09/02/21 02:00, 234,100,45.35,99.92,116.29,0,21.03,90,2.06
